index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
75927,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,158798.0,0.0,0.0,-461.0,158337.0
75928,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,161272.0,0.0,0.0,3580.0,164852.0
75929,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,175234.0,0.0,7376.0,3878.0,186488.0
75930,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,131815.0,0.0,0.0,57440.0,189255.0
75931,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,193163.0,0.0,0.0,74985.0,268148.0
75932,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,161262.0,0.0,0.0,69534.0,230796.0
75933,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,202608.0,0.0,0.0,134310.0,336918.0
75934,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,107498.0,0.0,0.0,69718.0,177216.0
75935,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,171246.0,0.0,11014.0,83385.0,265645.0
75936,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,154150.0,0.0,7642.0,71581.0,233373.0
75937,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,171394.0,0.0,9026.0,78021.0,258441.0
75938,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,142086.0,0.0,0.0,16617.0,158703.0
75939,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,191716.0,0.0,0.0,92785.0,284501.0
75940,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,174426.0,0.0,10862.0,56041.0,241329.0
75941,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,167716.0,0.0,0.0,71227.0,238943.0
75942,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,178097.0,0.0,0.0,53622.0,231719.0
75943,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,118959.0,0.0,0.0,53796.0,172755.0
75944,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,118959.0,0.0,0.0,36346.0,155305.0
75945,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,151398.0,0.0,0.0,55413.0,206811.0
75946,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,160016.0,0.0,0.0,31943.0,191959.0
75947,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,121461.0,0.0,3658.0,15837.0,140956.0
75948,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,37520.0,0.0,2952.0,-2874.0,37598.0
75949,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,181408.0,0.0,11455.0,44085.0,236948.0
75950,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,130393.0,0.0,5276.0,14155.0,149824.0
75951,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,119546.0,0.0,0.0,14996.0,134542.0
75952,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,132752.0,0.0,7913.0,25178.0,165843.0
75953,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,161262.0,0.0,0.0,32210.0,193472.0
75954,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,147398.0,0.0,0.0,37432.0,184830.0
75955,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,87502.0,0.0,0.0,30437.0,117939.0
75956,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,107971.0,0.0,5420.0,15958.0,129349.0
75957,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,87824.0,0.0,0.0,-1734.0,86090.0
75958,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,99895.0,0.0,0.0,10828.0,110723.0
75959,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,181402.0,0.0,11062.0,-4963.0,187501.0
75960,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,166425.0,0.0,0.0,17675.0,184100.0
75961,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,131091.0,0.0,0.0,11287.0,142378.0
75962,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,161262.0,0.0,8742.0,23964.0,193968.0
75963,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,107975.0,0.0,0.0,3154.0,111129.0
75964,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,123715.0,0.0,7621.0,116.0,131452.0
75965,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,13914.0,0.0,15713.0,1780.0,31407.0
75966,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,150515.0,0.0,8515.0,24431.0,183461.0
75967,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,128703.0,0.0,0.0,17851.0,146554.0
75968,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,84200.0,0.0,0.0,59827.0,144027.0
75969,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,105749.0,0.0,0.0,4129.0,109878.0
75970,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,196702.0,0.0,0.0,27276.0,223978.0
75971,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,84236.0,0.0,26656.0,4066.0,114958.0
75972,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,155358.0,0.0,3974.0,7150.0,166482.0
75973,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,123715.0,0.0,0.0,10628.0,134343.0
75974,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,103853.0,0.0,0.0,1482.0,105335.0
75975,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,150990.0,0.0,0.0,13633.0,164623.0
75976,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,49105.0,0.0,3967.0,4434.0,57506.0
75977,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,161262.0,0.0,0.0,4333.0,165595.0
75978,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,99851.0,0.0,0.0,9228.0,109079.0
75979,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,101578.0,0.0,0.0,9018.0,110596.0
75980,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,101578.0,0.0,4209.0,8746.0,114533.0
75981,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,163711.0,0.0,10332.0,17611.0,191654.0
75982,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,103822.0,0.0,0.0,10414.0,114236.0
75983,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,101578.0,0.0,0.0,9455.0,111033.0
75984,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,174426.0,0.0,0.0,15792.0,190218.0
75985,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,37928.0,0.0,13281.0,2959.0,54168.0
75986,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,160560.0,0.0,10431.0,16112.0,187103.0
75987,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,112295.0,0.0,7223.0,12267.0,131785.0
75988,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,171817.0,0.0,0.0,17457.0,189274.0
75989,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,180872.0,0.0,0.0,21946.0,202818.0
75990,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,94150.0,0.0,0.0,7864.0,102014.0
75991,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,133806.0,0.0,0.0,3644.0,137450.0
75992,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,94358.0,0.0,0.0,15954.0,110312.0
75993,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,94008.0,0.0,0.0,12926.0,106934.0
75994,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,8633.0,0.0,12722.0,721.0,22076.0
75995,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,91490.0,0.0,0.0,15606.0,107096.0
75996,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,103470.0,0.0,0.0,6417.0,109887.0
75997,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,118959.0,0.0,0.0,1429.0,120388.0
75998,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,181028.0,0.0,0.0,3286.0,184314.0
75999,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,128659.0,0.0,0.0,12799.0,141458.0
76000,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,120032.0,0.0,0.0,7942.0,127974.0
76001,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,177722.0,0.0,11175.0,12478.0,201375.0
76002,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,164658.0,0.0,0.0,-480.0,164178.0
76003,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,77109.0,0.0,0.0,-725.0,76384.0
76004,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,83858.0,0.0,0.0,-389.0,83469.0
76005,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,75668.0,0.0,0.0,-1178.0,74490.0
76006,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,35116.0,0.0,2972.0,-109.0,37979.0
76007,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,158883.0,0.0,0.0,4795.0,163678.0
76008,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,136310.0,0.0,0.0,995.0,137305.0
76009,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,70389.0,0.0,10253.0,127.0,80769.0
76010,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,144724.0,0.0,0.0,-3410.0,141314.0
76011,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,108965.0,0.0,0.0,17336.0,126301.0
76012,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,107749.0,0.0,0.0,1177.0,108926.0
76013,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,64954.0,0.0,7791.0,192.0,72937.0
76014,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,32480.0,0.0,8394.0,650.0,41524.0
76015,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,25714.0,0.0,3932.0,888.0,30534.0
76016,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,90157.0,0.0,0.0,-242.0,89915.0
76017,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,67122.0,0.0,4222.0,-33.0,71311.0
76018,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,6435.0,0.0,2202.0,296.0,8933.0
76019,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,90157.0,0.0,0.0,9.0,90166.0
76020,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,136335.0,0.0,0.0,-890.0,135445.0
76021,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,90157.0,0.0,0.0,-225.0,89932.0
76022,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,147770.0,0.0,0.0,-5953.0,141817.0
76023,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,12001.0,0.0,3241.0,422.0,15664.0
76024,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,90157.0,0.0,0.0,-1006.0,89151.0
76025,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,90157.0,0.0,0.0,-241.0,89916.0
76026,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,131367.0,0.0,3297.0,-398.0,134266.0
76027,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,170887.0,0.0,0.0,-902.0,169985.0
76028,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,139249.0,0.0,7069.0,-51.0,146267.0
76029,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,112193.0,0.0,3572.0,385.0,116150.0
76030,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,174800.0,0.0,0.0,-458.0,174342.0
76031,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,152985.0,0.0,0.0,618.0,153603.0
76032,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,82480.0,0.0,0.0,-507.0,81973.0
76033,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,74467.0,0.0,0.0,-1010.0,73457.0
76034,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,74467.0,0.0,0.0,-242.0,74225.0
76035,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,140391.0,0.0,0.0,-5106.0,135285.0
76036,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,88036.0,0.0,0.0,-2548.0,85488.0
76037,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,148545.0,0.0,0.0,-2643.0,145902.0
76038,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,74328.0,0.0,0.0,-786.0,73542.0
76039,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,120876.0,0.0,0.0,-5426.0,115450.0
76040,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,117397.0,0.0,0.0,-294.0,117103.0
76041,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,16531.0,0.0,1397.0,-311.0,17617.0
76042,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,78983.0,0.0,0.0,-1146.0,77837.0
76043,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,87815.0,0.0,0.0,-847.0,86968.0
76044,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,47531.0,0.0,0.0,-1419.0,46112.0
76045,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,47685.0,0.0,0.0,-292.0,47393.0
76046,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,40947.0,0.0,0.0,-124.0,40823.0
76047,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,22300.0,0.0,0.0,236.0,22536.0
76048,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,28769.0,0.0,0.0,1266.0,30035.0
76049,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,42183.0,0.0,0.0,-1088.0,41095.0
76050,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,22372.0,0.0,0.0,-57.0,22315.0
76051,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,28769.0,0.0,0.0,-72.0,28697.0
76052,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,29920.0,0.0,0.0,-889.0,29031.0
76053,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,47452.0,0.0,0.0,131.0,47583.0
76054,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,42651.0,0.0,0.0,201.0,42852.0
76055,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,17118.0,0.0,0.0,-128.0,16990.0
76056,2022,San Diego,City Attorney,Deputy City Attorney,24107,276494.0,,5276.0,0.0,0.0,-16.0,5260.0
76057,2022,San Diego,City Attorney,Principal Assistant To City Attorney,35360,214989.0,,113524.0,0.0,7256.0,4627.0,125407.0
76058,2022,San Diego,City Attorney,Principal City Attorney Investigator,90210,109262.0,,102048.0,0.0,0.0,3452.0,105500.0
76059,2022,San Diego,City Attorney,Senior City Attorney Investigator,81973,99341.0,,92780.0,0.0,0.0,11687.0,104467.0
76060,2022,San Diego,City Attorney,Senior City Attorney Investigator,81973,99341.0,,92780.0,0.0,5970.0,2710.0,101460.0
76061,2022,San Diego,City Attorney,Senior City Attorney Investigator,81973,99341.0,,91268.0,0.0,4749.0,4001.0,100018.0
76062,2022,San Diego,City Attorney,Senior City Attorney Investigator,81973,99341.0,,92780.0,0.0,2866.0,11696.0,107342.0
76063,2022,San Diego,City Attorney,Senior City Attorney Investigator,81973,99341.0,,92780.0,0.0,0.0,7879.0,100659.0
76064,2022,San Diego,City Attorney,Senior City Attorney Investigator,81973,99341.0,,92104.0,751.0,0.0,20070.0,112925.0
79630,2022,Vista,City Attorney,Assistant City Attorney,165180,200796.0,,166313.0,0.0,0.0,0.0,166313.0
79631,2022,Vista,City Attorney,Assistant City Attorney,165180,200796.0,,164886.0,0.0,0.0,0.0,164886.0
79632,2022,Vista,City Attorney,City Attorney,232272,301620.0,,131830.0,0.0,59821.0,3748.0,195399.0
79633,2022,Vista,City Attorney,City Attorney,232272,301620.0,,214870.0,0.0,0.0,3658.0,218528.0
79736,2023,Carlsbad,City Attorney,Assistant City Attorney,148512,215487.0,,159287.0,0.0,0.0,3348.0,162635.0
79737,2023,Carlsbad,City Attorney,Assistant City Attorney,148512,215487.0,,99834.0,0.0,0.0,4874.0,104708.0
79738,2023,Carlsbad,City Attorney,City Attorney,290080,290080.0,,284846.0,0.0,11157.0,11930.0,307933.0
79739,2023,Carlsbad,City Attorney,Deputy City Attorney,116714,169129.0,,108160.0,0.0,0.0,2673.0,110833.0
79740,2023,Carlsbad,City Attorney,Senior Assistant City Attorney,163422,237037.0,,176318.0,0.0,0.0,7469.0,183787.0
79741,2023,Carlsbad,City Attorney,Senior Assistant City Attorney,163422,237037.0,,217563.0,0.0,0.0,5796.0,223359.0
80005,2023,Chula Vista,City Attorney,Assistant City Attorney,178084,216463.0,,194192.0,0.0,0.0,16127.0,210319.0
80006,2023,Chula Vista,City Attorney,Assistant City Attorney,178084,216463.0,,201912.0,0.0,0.0,14948.0,216860.0
80007,2023,Chula Vista,City Attorney,City Attorney (Elected),238479,238479.0,,44457.0,0.0,0.0,2176.0,46633.0
80008,2023,Chula Vista,City Attorney,Deputy City Attorney I,126737,154050.0,,145342.0,0.0,0.0,0.0,145342.0
80009,2023,Chula Vista,City Attorney,Deputy City Attorney II,139411,169456.0,,156061.0,0.0,0.0,0.0,156061.0
80010,2023,Chula Vista,City Attorney,Deputy City Attorney III,157953,191993.0,,184352.0,0.0,0.0,0.0,184352.0
80011,2023,Chula Vista,City Attorney,Deputy City Attorney III,157953,191993.0,,6701.0,0.0,25738.0,0.0,32439.0
80012,2023,Chula Vista,City Attorney,Deputy City Attorney III,157953,191993.0,,30270.0,0.0,25773.0,1357.0,57400.0
80549,2023,El Cajon,City Attorney,City Attorney,186195,186195.0,,178763.0,0.0,0.0,3600.0,182363.0
80550,2023,El Cajon,City Attorney,Executive Assistant To City Attorney,73171,88939.0,,85238.0,0.0,0.0,6538.0,91776.0
80846,2023,Escondido,City Attorney,Asst City Attorney,170234,229816.0,,170917.0,0.0,6947.0,14122.0,191986.0
80847,2023,Escondido,City Attorney,Asst City Attorney,170234,229816.0,,220409.0,0.0,0.0,16330.0,236739.0
80848,2023,Escondido,City Attorney,City Attorney,241500,241500.0,,241954.0,0.0,20938.0,20198.0,283090.0
80849,2023,Escondido,City Attorney,Dep City Attorney I,94791,127974.0,,59172.0,0.0,19384.0,3648.0,82204.0
80850,2023,Escondido,City Attorney,Dep City Attorney I,94791,127974.0,,14586.0,0.0,0.0,982.0,15568.0
80851,2023,Escondido,City Attorney,Dep City Attorney II,109730,148143.0,,131669.0,0.0,0.0,6395.0,138064.0
80852,2023,Escondido,City Attorney,Dep City Attorney II,109730,148143.0,,87782.0,0.0,0.0,4657.0,92439.0
80853,2023,Escondido,City Attorney,Sr Deputy City Attorney,140049,189068.0,,146448.0,0.0,0.0,6944.0,153392.0
81317,2023,National City,City Attorney,Assistant City Attorney,127680,192584.0,,78462.0,0.0,0.0,8400.0,86862.0
81318,2023,National City,City Attorney,City Attorney,212256,212256.0,,200884.0,0.0,0.0,12961.0,213845.0
81319,2023,National City,City Attorney,Deputy City Attorney,111555,148899.0,,98839.0,0.0,0.0,0.0,98839.0
81492,2023,Oceanside,City Attorney,Assistant City Attorney,160476,218448.0,,208658.0,0.0,4800.0,4993.0,218451.0
81493,2023,Oceanside,City Attorney,Assistant City Attorney,160476,218448.0,,203969.0,0.0,4800.0,0.0,208769.0
81494,2023,Oceanside,City Attorney,Assistant City Attorney,160476,218448.0,,207999.0,0.0,4800.0,5051.0,217850.0
81495,2023,Oceanside,City Attorney,City Attorney,288428,288428.0,,288428.0,0.0,6000.0,29003.0,323431.0
81496,2023,Oceanside,City Attorney,Senior Deputy City Attorney,133608,177396.0,,154182.0,0.0,0.0,0.0,154182.0
81497,2023,Oceanside,City Attorney,Senior Deputy City Attorney,133608,177396.0,,159338.0,0.0,0.0,0.0,159338.0
81928,2023,San Diego,City Attorney,Assistant City Attorney,111696,445973.0,,239316.0,0.0,0.0,-14901.0,224415.0
81929,2023,San Diego,City Attorney,Assistant City Attorney,111696,445973.0,,239267.0,0.0,15251.0,-7795.0,246723.0
81930,2023,San Diego,City Attorney,Assistant City Attorney,111696,445973.0,,237031.0,0.0,9664.0,5987.0,252682.0
81931,2023,San Diego,City Attorney,Assistant City Attorney,111696,445973.0,,237031.0,0.0,15100.0,4830.0,256961.0
81932,2023,San Diego,City Attorney,Assistant City Attorney,111696,445973.0,,244891.0,0.0,15606.0,4987.0,265484.0
81933,2023,San Diego,City Attorney,City Attorney,238479,238479.0,,232630.0,0.0,0.0,-4526.0,228104.0
81934,2023,San Diego,City Attorney,City Attorney Investigator,82430,99757.0,,14072.0,0.0,0.0,0.0,14072.0
81935,2023,San Diego,City Attorney,City Attorney Investigator,82430,99757.0,,49766.0,0.0,7540.0,1710.0,59016.0
81936,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,31730.0,0.0,0.0,0.0,31730.0
81937,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,30153.0,0.0,0.0,0.0,30153.0
81938,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,35510.0,0.0,0.0,20.0,35530.0
81939,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,33456.0,0.0,0.0,0.0,33456.0
81940,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,26391.0,0.0,0.0,0.0,26391.0
81941,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,31748.0,0.0,0.0,3.0,31751.0
81942,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,22949.0,0.0,0.0,0.0,22949.0
81943,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,725.0,0.0,380.0,96822.0
81944,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,22873.0,0.0,0.0,0.0,22873.0
81945,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,38863.0,0.0,0.0,0.0,38863.0
81946,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,0.0,704.0,96421.0
81947,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,53512.0,0.0,2681.0,-475.0,55718.0
81948,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,0.0,3525.0,99242.0
81949,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,23181.0,0.0,0.0,0.0,23181.0
81950,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,20657.0,0.0,0.0,0.0,20657.0
81951,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,6170.0,2053.0,103940.0
81952,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,92517.0,0.0,0.0,11383.0,103900.0
81953,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,4787.0,1865.0,102369.0
81954,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,5995.0,1906.0,103618.0
81955,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,91676.0,0.0,6170.0,723.0,98569.0
81956,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,93191.0,0.0,0.0,11693.0,104884.0
81957,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,73901.0,0.0,2212.0,7968.0,84081.0
81958,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,584.0,0.0,5049.0,101350.0
81959,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,5995.0,843.0,102555.0
81960,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,92517.0,0.0,0.0,11456.0,103973.0
81961,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,0.0,11448.0,107165.0
81962,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,94123.0,0.0,0.0,-2117.0,92006.0
81963,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,1870.0,2906.0,100493.0
81964,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,0.0,-1013.0,94704.0
81965,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,92517.0,0.0,0.0,-1131.0,91386.0
81966,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,0.0,0.0,-113.0,95604.0
81967,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,95717.0,618.0,0.0,-690.0,95645.0
81968,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,92517.0,1708.0,0.0,542.0,94767.0
81969,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,92499.0,0.0,0.0,-9969.0,82530.0
81970,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,92591.0,755.0,0.0,-1605.0,91741.0
81971,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,84823.0,0.0,0.0,-1000.0,83823.0
81972,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,45819.0,0.0,0.0,-651.0,45168.0
81973,2023,San Diego,City Attorney,City Attorney Investigator II,82430,99757.0,,36560.0,776.0,0.0,-7376.0,29960.0
81974,2023,San Diego,City Attorney,City Attorney Investigator Trainee,62338,75442.0,,14008.0,0.0,0.0,0.0,14008.0
81975,2023,San Diego,City Attorney,Confidential Secretary To City Attorney,23712,148491.0,,110416.0,0.0,6824.0,-417.0,116823.0
81976,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,23026.0,0.0,0.0,0.0,23026.0
81977,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,220087.0,0.0,14189.0,15233.0,249509.0
81978,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,177884.0,0.0,0.0,3141.0,181025.0
81979,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,164936.0,0.0,0.0,11284.0,176220.0
81980,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,180418.0,0.0,0.0,9942.0,190360.0
81981,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,195416.0,0.0,12369.0,4382.0,212167.0
81982,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,56462.0,0.0,0.0,0.0,56462.0
81983,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,160680.0,0.0,0.0,-2268.0,158412.0
81984,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,202945.0,0.0,0.0,-1625.0,201320.0
81985,2023,San Diego,City Attorney,Deputy City Attorney,25813,296130.0,,212484.0,0.0,0.0,2544.0,215028.0
