index,Year,EmployerName,DepartmentOrSubdivision,Position,MinPositionSalary,MaxPositionSalary,ReportedBaseWage,RegularPay,OvertimePay,LumpSumPay,OtherPay,TotalWages
67667,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,427.0,0.0,6.0,13859.0
67668,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,14802.0,471.0,0.0,224.0,15497.0
67669,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,470.0,0.0,232.0,14128.0
67670,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,14802.0,471.0,0.0,615.0,15888.0
67671,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,427.0,0.0,695.0,14548.0
67672,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,491.0,0.0,4.0,13921.0
67673,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,427.0,0.0,4.0,13857.0
67674,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,427.0,0.0,289.0,14142.0
67675,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,427.0,0.0,188.0,14041.0
67676,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,13426.0,427.0,0.0,683.0,14536.0
67677,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81180,98675.0,,14802.0,471.0,0.0,6.0,15279.0
67678,2021,Carlsbad,Fire Emergency Ops,Paramedic Firefighter,81181,98675.0,,10147.0,0.0,381.0,817.0,11345.0
67679,2021,Carlsbad,Fire Prevention,Assistant Fire Marshal,98395,119599.0,,0.0,0.0,240.0,0.0,240.0
67680,2021,Carlsbad,Fire Prevention,Assistant Fire Marshal,98395,119599.0,,119521.0,24835.0,117.0,5553.0,150026.0
67681,2021,Carlsbad,Fire Prevention,Fire Division Chief,127257,181905.0,,153382.0,0.0,0.0,673.0,154055.0
67682,2021,Carlsbad,Fire Prevention,Fire Permit Technician II,55370,72426.0,,72401.0,0.0,2089.0,6212.0,80702.0
67683,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist I,70816,86077.0,,75621.0,1577.0,2513.0,65.0,79776.0
67684,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist II,77883,94667.0,,32157.0,0.0,2196.0,2290.0,36643.0
67685,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist II,77883,94667.0,,0.0,0.0,332.0,0.0,332.0
67686,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist II,77883,94667.0,,78103.0,15820.0,0.0,6721.0,100644.0
67687,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist II,77883,94667.0,,87464.0,23027.0,184.0,9705.0,120380.0
67688,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist II,77883,94667.0,,90605.0,19549.0,57.0,11092.0,121303.0
67689,2021,Carlsbad,Fire Prevention,Fire Prevention Specialist II,77883,94667.0,,86005.0,21369.0,263.0,5475.0,113112.0
67863,2021,Chula Vista,Fire,Deputy Fire Chief,148519,180526.0,,125412.0,44455.0,0.0,12649.0,182516.0
67864,2021,Chula Vista,Fire,Deputy Fire Chief,148519,180526.0,,149447.0,0.0,0.0,6231.0,155678.0
67865,2021,Chula Vista,Fire,Deputy Fire Chief,148519,180526.0,,175897.0,0.0,25343.0,6690.0,207930.0
67866,2021,Chula Vista,Fire,Deputy Fire Chief,148519,180526.0,,149447.0,0.0,0.0,4449.0,153896.0
67867,2021,Chula Vista,Fire,Ems Educator,87025,105779.0,,56958.0,0.0,0.0,0.0,56958.0
67868,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,133661.0,106445.0,0.0,14700.0,254806.0
67869,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,133661.0,111194.0,0.0,18527.0,263382.0
67870,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,108549.0,139556.0,0.0,12718.0,260823.0
67871,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,118570.0,42030.0,0.0,14993.0,175593.0
67872,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,118570.0,118712.0,0.0,14974.0,252256.0
67873,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,106121.0,81869.0,16065.0,10089.0,214144.0
67874,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,133661.0,35726.0,0.0,15272.0,184659.0
67875,2021,Chula Vista,Fire,Fire Battalion Chief - A,109963,133661.0,,133661.0,87483.0,0.0,17519.0,238663.0
67876,2021,Chula Vista,Fire,Fire Battalion Chief - C,109963,133661.0,,130234.0,91011.0,0.0,14484.0,235729.0
67877,2021,Chula Vista,Fire,Fire Battalion Chief - C,109963,133661.0,,133661.0,166391.0,0.0,29874.0,329926.0
67878,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,84554.0,0.0,11083.0,202929.0
67879,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,61712.0,0.0,14683.0,183687.0
67880,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,95745.0,73240.0,0.0,15293.0,184278.0
67881,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,106702.0,108713.0,0.0,10164.0,225579.0
67882,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,45393.0,1329.0,20196.0,4315.0,71233.0
67883,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,66268.0,0.0,10199.0,183759.0
67884,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,94623.0,81287.0,0.0,10243.0,186153.0
67885,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,105130.0,56237.0,0.0,12070.0,173437.0
67886,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,67607.0,0.0,10199.0,185098.0
67887,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,60309.0,0.0,13566.0,181167.0
67888,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,74319.0,0.0,10331.0,191942.0
67889,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,106953.0,0.0,18637.0,232882.0
67890,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,77141.0,0.0,16916.0,201349.0
67891,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,61082.0,0.0,12262.0,180636.0
67892,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,40320.0,0.0,21569.0,169181.0
67893,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,87908.0,0.0,10199.0,205399.0
67894,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,47106.0,0.0,11699.0,166097.0
67895,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,24760.0,734.0,12196.0,2700.0,40390.0
67896,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,72259.0,0.0,10199.0,189750.0
67897,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,106506.0,89182.0,0.0,10348.0,206036.0
67898,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,84035.0,0.0,13249.0,204576.0
67899,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,73136.0,0.0,10199.0,190627.0
67900,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,44014.0,0.0,10559.0,161865.0
67901,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,131780.0,0.0,11699.0,250771.0
67902,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,60466.0,0.0,16916.0,184674.0
67903,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,161618.0,0.0,11170.0,280080.0
67904,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,91928.0,34556.0,0.0,15320.0,141804.0
67905,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107095.0,84937.0,0.0,16613.0,208645.0
67906,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,58253.0,0.0,10199.0,175744.0
67907,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107095.0,72615.0,0.0,16613.0,196323.0
67908,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,103515.0,0.0,10199.0,221006.0
67909,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,97504.0,118064.0,0.0,16815.0,232383.0
67910,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,93949.0,44438.0,0.0,9516.0,147903.0
67911,2021,Chula Vista,Fire,Fire Captain - A,88269,107292.0,,107292.0,58008.0,0.0,11699.0,176999.0
67912,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,107292.0,12567.0,0.0,14871.0,134730.0
67913,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,107292.0,2217.0,0.0,20199.0,129708.0
67914,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,57773.0,9089.0,15062.0,11579.0,93503.0
67915,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,97504.0,92696.0,0.0,21440.0,211640.0
67916,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,107292.0,205651.0,0.0,23723.0,336666.0
67917,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,93949.0,90180.0,0.0,32360.0,216489.0
67918,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,106899.0,101698.0,3456.0,23548.0,235601.0
67919,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,107292.0,67640.0,0.0,13242.0,188174.0
67920,2021,Chula Vista,Fire,Fire Captain - C,88269,107292.0,,94904.0,3819.0,0.0,15306.0,114029.0
67921,2021,Chula Vista,Fire,Fire Chief,178223,216621.0,,209745.0,0.0,0.0,22810.0,232555.0
67922,2021,Chula Vista,Fire,Fire Chief,178223,216621.0,,7141.0,0.0,59137.0,160.0,66438.0
67923,2021,Chula Vista,Fire,Fire Division Chief,136134,165471.0,,161228.0,0.0,0.0,24480.0,185708.0
67924,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,40575.0,0.0,10069.0,142123.0
67925,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,58704.0,0.0,9256.0,159439.0
67926,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,19706.0,0.0,11144.0,122329.0
67927,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,77091.0,0.0,19926.0,188496.0
67928,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,89636.0,35009.0,0.0,9146.0,133791.0
67929,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,42344.0,0.0,11480.0,145303.0
67930,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,51027.0,0.0,9256.0,151762.0
67931,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,31421.0,0.0,16095.0,138995.0
67932,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,94346.0,0.0,10584.0,196409.0
67933,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,45967.0,0.0,14744.0,152190.0
67934,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,87931.0,69442.0,0.0,7220.0,164593.0
67935,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,35565.0,0.0,10456.0,137500.0
67936,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,89636.0,75208.0,0.0,11116.0,175960.0
67937,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,56291.0,0.0,10649.0,158419.0
67938,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,90285.0,49997.0,0.0,10878.0,151160.0
67939,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,55687.0,0.0,14525.0,161691.0
67940,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,90524.0,47373.0,0.0,16482.0,154379.0
67941,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,45423.0,0.0,20580.0,157482.0
67942,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,43889.0,0.0,9256.0,144624.0
67943,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,31409.0,0.0,9256.0,132144.0
67944,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,151047.0,0.0,26931.0,269457.0
67945,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,93243.0,0.0,16245.0,200967.0
67946,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,90285.0,82448.0,0.0,14800.0,187533.0
67947,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,53720.0,0.0,9256.0,154455.0
67948,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,60656.0,0.0,11163.0,163298.0
67949,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,48445.0,0.0,9806.0,149730.0
67950,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,136436.0,0.0,10274.0,238189.0
67951,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,70380.0,0.0,14857.0,176716.0
67952,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,81366.0,68631.0,0.0,12242.0,162239.0
67953,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,56712.0,0.0,10756.0,158947.0
67954,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,57587.0,0.0,9256.0,158322.0
67955,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,89636.0,84353.0,0.0,9946.0,183935.0
67956,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,90604.0,51667.0,0.0,11919.0,154190.0
67957,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,69350.0,0.0,14744.0,175573.0
67958,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,46558.0,0.0,14744.0,152781.0
67959,2021,Chula Vista,Fire,Fire Engineer - A,75260,91479.0,,91479.0,83351.0,0.0,16995.0,191825.0
67960,2021,Chula Vista,Fire,Fire Engineer - C,75260,91479.0,,35185.0,0.0,4574.0,7267.0,47026.0
67961,2021,Chula Vista,Fire,Fire Engineer - C,75260,91479.0,,91479.0,38570.0,0.0,16987.0,147036.0
67962,2021,Chula Vista,Fire,Fire Inspector/Investigator I,63650,77367.0,,77367.0,5658.0,0.0,5010.0,88035.0
67963,2021,Chula Vista,Fire,Fire Inspector/Investigator I,63650,77367.0,,70579.0,4711.0,0.0,4915.0,80205.0
67964,2021,Chula Vista,Fire,Fire Inspector/Investigator I,63650,77367.0,,50032.0,3768.0,0.0,4076.0,57876.0
67965,2021,Chula Vista,Fire,Fire Inspector/Investigator II,70015,85103.0,,85103.0,11011.0,0.0,9700.0,105814.0
67966,2021,Chula Vista,Fire,Fire Inspector/Investigator II,70015,85103.0,,85103.0,7782.0,0.0,8855.0,101740.0
67967,2021,Chula Vista,Fire,Fire Inspector/Investigator II,70015,85103.0,,85103.0,5140.0,0.0,10900.0,101143.0
67968,2021,Chula Vista,Fire,Fire Inspector/Investigator II,70015,85103.0,,85103.0,3107.0,0.0,10190.0,98400.0
67969,2021,Chula Vista,Fire,Fire Recruit,50950,53498.0,,14745.0,0.0,571.0,0.0,15316.0
67970,2021,Chula Vista,Fire,Fire Recruit,50950,53498.0,,13793.0,0.0,547.0,0.0,14340.0
67971,2021,Chula Vista,Fire,Fire Recruit,50950,53498.0,,13793.0,0.0,547.0,0.0,14340.0
67972,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,51721.0,0.0,7921.0,128741.0
67973,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,40367.0,0.0,4321.0,113787.0
67974,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,71978.0,0.0,4321.0,145398.0
67975,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,82214.0,0.0,9906.0,168444.0
67976,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,70840.0,0.0,8352.0,155516.0
67977,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,33843.0,6805.0,0.0,3718.0,44366.0
67978,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,33843.0,11721.0,0.0,3870.0,49434.0
67979,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,72467.0,0.0,7902.0,156693.0
67980,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,77748.0,70158.0,0.0,8437.0,156343.0
67981,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,80303.0,0.0,5964.0,162591.0
67982,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,77748.0,32163.0,0.0,8437.0,118348.0
67983,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,33843.0,11027.0,0.0,2705.0,47575.0
67984,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,71564.0,11780.0,0.0,7399.0,90743.0
67985,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,60414.0,0.0,8621.0,138134.0
67986,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,41089.0,0.0,4321.0,114509.0
67987,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,59653.0,0.0,5371.0,134123.0
67988,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,44291.0,12489.0,0.0,2705.0,59485.0
67989,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,19987.0,6884.0,0.0,549.0,27420.0
67990,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,68970.0,74729.0,0.0,8838.0,152537.0
67991,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,44883.0,0.0,9564.0,130771.0
67992,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,42509.0,8396.0,0.0,3803.0,54708.0
67993,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,54641.0,0.0,8721.0,132461.0
67994,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,56571.0,0.0,8352.0,141247.0
67995,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,45105.0,0.0,7921.0,122125.0
67996,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,53643.0,0.0,7752.0,137719.0
67997,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,77748.0,19621.0,0.0,9697.0,107066.0
67998,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,76324.0,88553.0,0.0,9902.0,174779.0
67999,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,77381.0,0.0,7521.0,154001.0
68000,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,69099.0,38513.0,0.0,8436.0,116048.0
68001,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,31182.0,9750.0,0.0,2985.0,43917.0
68002,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,4920.0,2702.0,0.0,235.0,7857.0
68003,2021,Chula Vista,Fire,Firefighter - A,63963,77748.0,,33843.0,7700.0,0.0,3628.0,45171.0
68004,2021,Chula Vista,Fire,Firefighter - C,63963,77748.0,,76324.0,8192.0,0.0,7587.0,92103.0
68005,2021,Chula Vista,Fire,Firefighter - C,63963,77748.0,,69099.0,32173.0,0.0,10207.0,111479.0
68006,2021,Chula Vista,Fire,Firefighter - C,63963,77748.0,,69099.0,52351.0,0.0,6607.0,128057.0
68007,2021,Chula Vista,Fire,Firefighter - C,63963,77748.0,,63403.0,25258.0,0.0,10222.0,98883.0
68008,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,121928.0,0.0,6706.0,218044.0
68009,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,39976.0,0.0,12439.0,141825.0
68010,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,101713.0,0.0,9715.0,200838.0
68011,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,14923.0,0.0,7791.0,112124.0
68012,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,68312.0,0.0,7883.0,165605.0
68013,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,71053.0,0.0,6027.0,166490.0
68014,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,77445.0,0.0,8198.0,175053.0
68015,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,65189.0,0.0,6662.0,161261.0
68016,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,86790.0,73923.0,0.0,8553.0,169266.0
68017,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,97874.0,0.0,9164.0,196448.0
68018,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,87772.0,73834.0,0.0,9231.0,170837.0
68019,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,85643.0,58493.0,0.0,4058.0,148194.0
68020,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,87445.0,57240.0,0.0,9324.0,154009.0
68021,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,87772.0,66762.0,0.0,4256.0,158790.0
68022,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,36057.0,13012.0,0.0,3679.0,52748.0
68023,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,36057.0,10450.0,0.0,2804.0,49311.0
68024,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,59710.0,0.0,8580.0,157700.0
68025,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,46149.0,0.0,7939.0,143498.0
68026,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,52532.0,0.0,7880.0,149822.0
68027,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,76342.0,68513.0,8935.0,6892.0,160682.0
68028,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,46237.0,0.0,6061.0,141708.0
68029,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,89410.0,30135.0,0.0,7791.0,127336.0
68030,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,72457.0,59777.0,0.0,3942.0,136176.0
68031,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,79464.0,66373.0,0.0,3848.0,149685.0
68032,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,79464.0,95636.0,0.0,4565.0,179665.0
68033,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,79464.0,49876.0,0.0,3840.0,133180.0
68034,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,79464.0,63719.0,0.0,4610.0,147793.0
68035,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,80949.0,61545.0,0.0,5889.0,148383.0
68036,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,79464.0,82845.0,0.0,9266.0,171575.0
68037,2021,Chula Vista,Fire,Firefighter/Paramedic - A,73558,89410.0,,79464.0,60699.0,0.0,7376.0,147539.0
68038,2021,Chula Vista,Fire,Senior Fire Inspector/Investing,81330,98857.0,,98857.0,17868.0,0.0,7942.0,124667.0
68039,2021,Chula Vista,Fire,Senior Fire Inspector/Investing,81330,98857.0,,98857.0,8954.0,0.0,5674.0,113485.0
68227,2021,Coronado,Fire Services,Director Of Fire Services,178423,212215.0,,90724.0,0.0,0.0,0.0,90724.0
68228,2021,Coronado,Fire Services,Director Of Fire Services,178423,212215.0,,72266.0,0.0,46773.0,525.0,119564.0
68229,2021,Coronado,Fire Services,Fire Battalion Chief,111831,149865.0,,136536.0,34951.0,5764.0,4087.0,181338.0
68230,2021,Coronado,Fire Services,Fire Battalion Chief,111831,149865.0,,131289.0,35666.0,0.0,3108.0,170063.0
68231,2021,Coronado,Fire Services,Fire Battalion Chief,111831,149865.0,,132959.0,34992.0,0.0,3931.0,171882.0
68232,2021,Coronado,Fire Services,Fire Captain,85952,115184.0,,107431.0,47267.0,0.0,13887.0,168585.0
68233,2021,Coronado,Fire Services,Fire Captain,85952,115184.0,,112051.0,70497.0,0.0,10062.0,192610.0
68234,2021,Coronado,Fire Services,Fire Captain,85952,115184.0,,111145.0,73507.0,3797.0,12187.0,200636.0
68235,2021,Coronado,Fire Services,Fire Captain,85952,115184.0,,114593.0,75272.0,0.0,10724.0,200589.0
68236,2021,Coronado,Fire Services,Fire Captain,85952,115184.0,,112424.0,58347.0,0.0,12411.0,183182.0
68237,2021,Coronado,Fire Services,Fire Captain,85952,115184.0,,111341.0,38404.0,0.0,14296.0,164041.0
68238,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,33299.0,17467.0,0.0,9688.0,60454.0
68239,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,91353.0,62857.0,0.0,13260.0,167470.0
68240,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,88049.0,80420.0,0.0,11942.0,180411.0
68241,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,94727.0,53370.0,0.0,12548.0,160645.0
68242,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,47731.0,14405.0,19075.0,3171.0,84382.0
68243,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,84640.0,56172.0,0.0,12714.0,153526.0
68244,2021,Coronado,Fire Services,Fire Engineer,73261,98177.0,,94538.0,47638.0,0.0,6431.0,148607.0
68245,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,75692.0,37786.0,0.0,7653.0,121131.0
68246,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,74502.0,54529.0,0.0,7897.0,136928.0
68247,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,81662.0,31444.0,0.0,9041.0,122147.0
68248,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,72686.0,22955.0,0.0,1943.0,97584.0
68249,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,86418.0,31139.0,0.0,4963.0,122520.0
68250,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,68839.0,33923.0,0.0,3734.0,106496.0
68251,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,91093.0,37650.0,0.0,3422.0,132165.0
68252,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,73527.0,39631.0,0.0,4551.0,117709.0
68253,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,82763.0,32221.0,0.0,4955.0,119939.0
68254,2021,Coronado,Fire Services,Firefighter/Paramedic,72536,97205.0,,82316.0,30472.0,0.0,8185.0,120973.0
